name,type,imdb_score,genre,encoded_type,encoded_genre
Beulah Bondi,MOVIE,6.5,romance,0,13
Thomas Mitchell,MOVIE,6.5,romance,0,13
Guy Kibbee,MOVIE,6.5,romance,0,13
Frank Craven,MOVIE,6.5,romance,0,13
Stuart Erwin,MOVIE,6.5,romance,0,13
Ruth Tobey,MOVIE,6.5,romance,0,13
Doro Merande,MOVIE,6.5,romance,0,13
Charles Trowbridge,MOVIE,6.5,romance,0,13
Philip Wood,MOVIE,6.5,romance,0,13
Arthur Allen,MOVIE,6.5,romance,0,13
Douglas Gardner,MOVIE,6.5,romance,0,13
Spencer Charters,MOVIE,6.5,romance,0,13
Dix Davis,MOVIE,6.5,romance,0,13
Tom Drake,MOVIE,6.5,romance,0,13
Dan White,MOVIE,6.5,romance,0,13
Tim Davis,MOVIE,6.5,romance,0,13
Sam Wood,MOVIE,6.5,romance,0,13
Shirley Temple,MOVIE,7.1,comedy,0,3
Richard Greene,MOVIE,7.1,comedy,0,3
Anita Louise,MOVIE,7.1,comedy,0,3
Ian Hunter,MOVIE,7.1,comedy,0,3
Arthur Treacher,MOVIE,7.1,comedy,0,3
Mary Nash,MOVIE,7.1,comedy,0,3
Cesar Romero,MOVIE,7.1,comedy,0,3
Miles Mander,MOVIE,7.1,comedy,0,3
Marcia Mae Jones,MOVIE,7.1,comedy,0,3
Beryl Mercer,MOVIE,7.1,comedy,0,3
Deidre Gale,MOVIE,7.1,comedy,0,3
Ira Stevens,MOVIE,7.1,comedy,0,3
E. E. Clive,MOVIE,7.1,comedy,0,3
Eily Malyon,MOVIE,7.1,comedy,0,3
Clyde Cook,MOVIE,7.1,comedy,0,3
Keith Hitchcock,MOVIE,7.1,comedy,0,3
Will Stanton,MOVIE,7.1,comedy,0,3
Harry Allen,MOVIE,7.1,comedy,0,3
Holmes Herbert,MOVIE,7.1,comedy,0,3
Evan Thomas,MOVIE,7.1,comedy,0,3
Guy Bellis,MOVIE,7.1,comedy,0,3
Kenneth Hunter,MOVIE,7.1,comedy,0,3
Lionel Braham,MOVIE,7.1,comedy,0,3
Frank Baker,MOVIE,7.1,comedy,0,3
Sidney Bracey,MOVIE,7.1,comedy,0,3
Eve Conrad,MOVIE,7.1,comedy,0,3
Robert Cory,MOVIE,7.1,comedy,0,3
Herbert Evans,MOVIE,7.1,comedy,0,3
Olaf Hytten,MOVIE,7.1,comedy,0,3
Lilyan Irene,MOVIE,7.1,comedy,0,3
Charles Irwin,MOVIE,7.1,comedy,0,3
Patrick X. Kerry,MOVIE,7.1,comedy,0,3
Morton Lowry,MOVIE,7.1,comedy,0,3
Jean Manners,MOVIE,7.1,comedy,0,3
Vesey O'Davoren,MOVIE,7.1,comedy,0,3
Antonia Oland,MOVIE,7.1,comedy,0,3
Rita Page,MOVIE,7.1,comedy,0,3
Hilda Plowright,MOVIE,7.1,comedy,0,3
Gerald Rogers,MOVIE,7.1,comedy,0,3
Leslie Sketchley,MOVIE,7.1,comedy,0,3
Amzie Strickland,MOVIE,7.1,comedy,0,3
David Thursby,MOVIE,7.1,comedy,0,3
Clare Verdera,MOVIE,7.1,comedy,0,3
Sybil Jason,MOVIE,7.1,comedy,0,3
Walter Lang,MOVIE,7.1,comedy,0,3
Jackie Robinson,MOVIE,6.3,drama,0,6
Ruby Dee,MOVIE,6.3,drama,0,6
Minor Watson,MOVIE,6.3,drama,0,6
Louise Beavers,MOVIE,6.3,drama,0,6
Richard Lane,MOVIE,6.3,drama,0,6
Harry Shannon,MOVIE,6.3,drama,0,6
Ben Lessy,MOVIE,6.3,drama,0,6
William 'Bill' Spaulding,MOVIE,6.3,drama,0,6
Billy Wayne,MOVIE,6.3,drama,0,6
Joel Fluellen,MOVIE,6.3,drama,0,6
Bernie Hamilton,MOVIE,6.3,drama,0,6
Kenny Washington,MOVIE,6.3,drama,0,6
Pat Flaherty,MOVIE,6.3,drama,0,6
Larry McGrath,MOVIE,6.3,drama,0,6
Emmett Smith,MOVIE,6.3,drama,0,6
George Dockstader,MOVIE,6.3,drama,0,6
Howard Louis McNeely,MOVIE,6.3,drama,0,6
Alfred E. Green,MOVIE,6.3,drama,0,6
Barbara Stanwyck,MOVIE,7.4,thriller,0,16
Van Heflin,MOVIE,7.4,thriller,0,16
Lizabeth Scott,MOVIE,7.4,thriller,0,16
Kirk Douglas,MOVIE,7.4,thriller,0,16
Judith Anderson,MOVIE,7.4,thriller,0,16
Roman Bohnen,MOVIE,7.4,thriller,0,16
Darryl Hickman,MOVIE,7.4,thriller,0,16
Janis Wilson,MOVIE,7.4,thriller,0,16
Ann Doran,MOVIE,7.4,thriller,0,16
Frank Orth,MOVIE,7.4,thriller,0,16
James Flavin,MOVIE,7.4,thriller,0,16
Mickey Kuhn,MOVIE,7.4,thriller,0,16
Charles D. Brown,MOVIE,7.4,thriller,0,16
Blake Edwards,MOVIE,7.4,thriller,0,16
Walter Baldwin,MOVIE,7.4,thriller,0,16
Tom Dillon,MOVIE,7.4,thriller,0,16
Bert Roach,MOVIE,7.4,thriller,0,16
John Kellogg,MOVIE,7.4,thriller,0,16
Lewis Milestone,MOVIE,7.4,thriller,0,16
Ronald Colman,MOVIE,7.2,comedy,0,3
May McAvoy,MOVIE,7.2,comedy,0,3
Bert Lytell,MOVIE,7.2,comedy,0,3
Irene Rich,MOVIE,7.2,comedy,0,3
Edward Martindel,MOVIE,7.2,comedy,0,3
Carrie Daumery,MOVIE,7.2,comedy,0,3
Ernst Lubitsch,MOVIE,7.2,comedy,0,3
Gary Cooper,MOVIE,7.6,romance,0,13
Barbara Stanwyck,MOVIE,7.6,romance,0,13
Edward Arnold,MOVIE,7.6,romance,0,13
Walter Brennan,MOVIE,7.6,romance,0,13
Spring Byington,MOVIE,7.6,romance,0,13
James Gleason,MOVIE,7.6,romance,0,13
Gene Lockhart,MOVIE,7.6,romance,0,13
Rod La Rocque,MOVIE,7.6,romance,0,13
Irving Bacon,MOVIE,7.6,romance,0,13
Regis Toomey,MOVIE,7.6,romance,0,13
J. Farrell MacDonald,MOVIE,7.6,romance,0,13
Warren Hymer,MOVIE,7.6,romance,0,13
Harry Holman,MOVIE,7.6,romance,0,13
Andrew Tombes,MOVIE,7.6,romance,0,13
Pierre Watkin,MOVIE,7.6,romance,0,13
Stanley Andrews,MOVIE,7.6,romance,0,13
Mitchell Lewis,MOVIE,7.6,romance,0,13
Charles C. Wilson,MOVIE,7.6,romance,0,13
Vaughan Glaser,MOVIE,7.6,romance,0,13
Sterling Holloway,MOVIE,7.6,romance,0,13
M.J. Frankovich,MOVIE,7.6,romance,0,13
Knox Manning,MOVIE,7.6,romance,0,13
John B. Hughes,MOVIE,7.6,romance,0,13
Harry Davenport,MOVIE,7.6,romance,0,13
Ann Doran,MOVIE,7.6,romance,0,13
Franklyn Farnum,MOVIE,7.6,romance,0,13
Pat Flaherty,MOVIE,7.6,romance,0,13
Bess Flowers,MOVIE,7.6,romance,0,13
Hank Mann,MOVIE,7.6,romance,0,13
James Millican,MOVIE,7.6,romance,0,13
Bert Moorhouse,MOVIE,7.6,romance,0,13
Frank Moran,MOVIE,7.6,romance,0,13
Bert Stevens,MOVIE,7.6,romance,0,13
Frank Capra,MOVIE,7.6,romance,0,13
Pat O’Brien,MOVIE,6.2,comedy,0,3
Adolphe Menjou,MOVIE,6.2,comedy,0,3
Mary Brian,MOVIE,6.2,comedy,0,3
Edward Everett Horton,MOVIE,6.2,comedy,0,3
Walter Catlett,MOVIE,6.2,comedy,0,3
George E. Stone,MOVIE,6.2,comedy,0,3
Mae Clarke,MOVIE,6.2,comedy,0,3
Slim Summerville,MOVIE,6.2,comedy,0,3
Matt Moore,MOVIE,6.2,comedy,0,3
Frank McHugh,MOVIE,6.2,comedy,0,3
Clarence Wilson,MOVIE,6.2,comedy,0,3
Fred Howard,MOVIE,6.2,comedy,0,3
Phil Tead,MOVIE,6.2,comedy,0,3
Eugene Strong,MOVIE,6.2,comedy,0,3
Spencer Charters,MOVIE,6.2,comedy,0,3
Maurice Black,MOVIE,6.2,comedy,0,3
Effie Ellsler,MOVIE,6.2,comedy,0,3
Dorothea Wolbert,MOVIE,6.2,comedy,0,3
James Gordon,MOVIE,6.2,comedy,0,3
Herman J. Mankiewicz,MOVIE,6.2,comedy,0,3
Lewis Milestone,MOVIE,6.2,comedy,0,3
Bela Lugosi,MOVIE,6.3,horror,0,10
Madge Bellamy,MOVIE,6.3,horror,0,10
Joseph Cawthorn,MOVIE,6.3,horror,0,10
Robert Frazer,MOVIE,6.3,horror,0,10
John Harron,MOVIE,6.3,horror,0,10
Brandon Hurst,MOVIE,6.3,horror,0,10
Clarence Muse,MOVIE,6.3,horror,0,10
George Burr Macannan,MOVIE,6.3,horror,0,10
Frederick Peters,MOVIE,6.3,horror,0,10
Annette Stone,MOVIE,6.3,horror,0,10
John Printz,MOVIE,6.3,horror,0,10
Dan Crimmins,MOVIE,6.3,horror,0,10
Claude Morgan,MOVIE,6.3,horror,0,10
John Fergusson,MOVIE,6.3,horror,0,10
Velma Gresham,MOVIE,6.3,horror,0,10
Victor Halperin,MOVIE,6.3,horror,0,10
Dolores del Río,MOVIE,6.0,romance,0,13
Joel McCrea,MOVIE,6.0,romance,0,13
John Halliday,MOVIE,6.0,romance,0,13
Richard 'Skeets' Gallagher,MOVIE,6.0,romance,0,13
Bert Roach,MOVIE,6.0,romance,0,13
Lon Chaney Jr.,MOVIE,6.0,romance,0,13
Wade Boteler,MOVIE,6.0,romance,0,13
Arnold Gray,MOVIE,6.0,romance,0,13
Reginald Simpson,MOVIE,6.0,romance,0,13
Napoleon Pukui,MOVIE,6.0,romance,0,13
Agostino Borgato,MOVIE,6.0,romance,0,13
Sofia Ortega,MOVIE,6.0,romance,0,13
King Vidor,MOVIE,6.0,romance,0,13
Bessie Love,MOVIE,7.0,fantasy,0,8
Lewis Stone,MOVIE,7.0,fantasy,0,8
Wallace Beery,MOVIE,7.0,fantasy,0,8
Lloyd Hughes,MOVIE,7.0,fantasy,0,8
Alma Bennett,MOVIE,7.0,fantasy,0,8
Arthur Hoyt,MOVIE,7.0,fantasy,0,8
Margaret McWade,MOVIE,7.0,fantasy,0,8
Bull Montana,MOVIE,7.0,fantasy,0,8
Frank Finch Smiles,MOVIE,7.0,fantasy,0,8
Jules Cowles,MOVIE,7.0,fantasy,0,8
George Bunny,MOVIE,7.0,fantasy,0,8
Charles Wellesley,MOVIE,7.0,fantasy,0,8
Arthur Conan Doyle,MOVIE,7.0,fantasy,0,8
Virginia Brown Faire,MOVIE,7.0,fantasy,0,8
Nelson McDowell,MOVIE,7.0,fantasy,0,8
Gilbert Roland,MOVIE,7.0,fantasy,0,8
Leo White,MOVIE,7.0,fantasy,0,8
Harry O. Hoyt,MOVIE,7.0,fantasy,0,8
Charles Laughton,MOVIE,7.0,history,0,9
Robert Donat,MOVIE,7.0,history,0,9
Franklin Dyall,MOVIE,7.0,history,0,9
Miles Mander,MOVIE,7.0,history,0,9
Laurence Hanray,MOVIE,7.0,history,0,9
William Austin,MOVIE,7.0,history,0,9
John Loder,MOVIE,7.0,history,0,9
Claud Allister,MOVIE,7.0,history,0,9
Gibb McLaughlin,MOVIE,7.0,history,0,9
Sam Livesey,MOVIE,7.0,history,0,9
Merle Oberon,MOVIE,7.0,history,0,9
Wendy Barrie,MOVIE,7.0,history,0,9
Elsa Lanchester,MOVIE,7.0,history,0,9
Binnie Barnes,MOVIE,7.0,history,0,9
Everley Gregg,MOVIE,7.0,history,0,9
Lady Tree,MOVIE,7.0,history,0,9
Terry-Thomas,MOVIE,7.0,history,0,9
Alexander Korda,MOVIE,7.0,history,0,9
Zachary Scott,MOVIE,7.1,drama,0,6
Betty Field,MOVIE,7.1,drama,0,6
J. Carrol Naish,MOVIE,7.1,drama,0,6
Beulah Bondi,MOVIE,7.1,drama,0,6
Percy Kilbride,MOVIE,7.1,drama,0,6
Charles Kemper,MOVIE,7.1,drama,0,6
Blanche Yurka,MOVIE,7.1,drama,0,6
Norman Lloyd,MOVIE,7.1,drama,0,6
Estelle Taylor,MOVIE,7.1,drama,0,6
Paul Harvey,MOVIE,7.1,drama,0,6
Noreen Nash,MOVIE,7.1,drama,0,6
Paul E. Burns,MOVIE,7.1,drama,0,6
Jay Gilpin,MOVIE,7.1,drama,0,6
Jean Vanderwilt,MOVIE,7.1,drama,0,6
Jack Norworth,MOVIE,7.1,drama,0,6
Nestor Paiva,MOVIE,7.1,drama,0,6
Almira Sessions,MOVIE,7.1,drama,0,6
Jean Renoir,MOVIE,7.1,drama,0,6
Helen Hayes,MOVIE,6.4,drama,0,6
Gary Cooper,MOVIE,6.4,drama,0,6
Adolphe Menjou,MOVIE,6.4,drama,0,6
Mary Philips,MOVIE,6.4,drama,0,6
Jack La Rue,MOVIE,6.4,drama,0,6
Blanche Friderici,MOVIE,6.4,drama,0,6
Mary Forbes,MOVIE,6.4,drama,0,6
Gilbert Emery,MOVIE,6.4,drama,0,6
Henry Armetta,MOVIE,6.4,drama,0,6
Herman Bing,MOVIE,6.4,drama,0,6
Agostino Borgato,MOVIE,6.4,drama,0,6
Marcelle Corday,MOVIE,6.4,drama,0,6
Gino Corrado,MOVIE,6.4,drama,0,6
William Irving,MOVIE,6.4,drama,0,6
Doris Lloyd,MOVIE,6.4,drama,0,6
Frank Borzage,MOVIE,6.4,drama,0,6
Colleen Moore,MOVIE,5.3,drama,0,6
Hardie Albright,MOVIE,5.3,drama,0,6
Henry B. Walthall,MOVIE,5.3,drama,0,6
Cora Sue Collins,MOVIE,5.3,drama,0,6
Alan Hale,MOVIE,5.3,drama,0,6
Virginia Howell,MOVIE,5.3,drama,0,6
William Kent,MOVIE,5.3,drama,0,6
William Farnum,MOVIE,5.3,drama,0,6
Betty Blythe,MOVIE,5.3,drama,0,6
Al O. Henderson,MOVIE,5.3,drama,0,6
Jules Cowles,MOVIE,5.3,drama,0,6
Mickey Rentschler,MOVIE,5.3,drama,0,6
Shirley Jean Rickert,MOVIE,5.3,drama,0,6
Flora Finch,MOVIE,5.3,drama,0,6
Robert G. Vignola,MOVIE,5.3,drama,0,6
Montgomery Clift,MOVIE,6.5,drama,0,6
Paul Douglas,MOVIE,6.5,drama,0,6
Cornell Borchers,MOVIE,6.5,drama,0,6
Bruni Löbel,MOVIE,6.5,drama,0,6
O.E. Hasse,MOVIE,6.5,drama,0,6
Dante V. Morel,MOVIE,6.5,drama,0,6
John R. Mason,MOVIE,6.5,drama,0,6
Gail R. Plush,MOVIE,6.5,drama,0,6
Mack Blevins,MOVIE,6.5,drama,0,6
William A. Stewart,MOVIE,6.5,drama,0,6
Alfred L. Freiburger,MOVIE,6.5,drama,0,6
Gerald Arons,MOVIE,6.5,drama,0,6
James Wilson,MOVIE,6.5,drama,0,6
Richard A. Kellogg,MOVIE,6.5,drama,0,6
Roy R. Steele,MOVIE,6.5,drama,0,6
George Seaton,MOVIE,6.5,drama,0,6
Walter Huston,MOVIE,7.0,documentation,0,5
Max Schmeling,MOVIE,7.0,documentation,0,5
Frank Capra,MOVIE,7.0,documentation,0,5
Anatole Litvak,MOVIE,7.0,documentation,0,5
Errol Flynn,MOVIE,6.2,western,0,18
Olivia de Havilland,MOVIE,6.2,western,0,18
Raymond Massey,MOVIE,6.2,western,0,18
Ronald Reagan,MOVIE,6.2,western,0,18
Alan Hale,MOVIE,6.2,western,0,18
William Lundigan,MOVIE,6.2,western,0,18
Van Heflin,MOVIE,6.2,western,0,18
Gene Reynolds,MOVIE,6.2,western,0,18
Henry O'Neill,MOVIE,6.2,western,0,18
Guinn Williams,MOVIE,6.2,western,0,18
Alan Baxter,MOVIE,6.2,western,0,18
John Litel,MOVIE,6.2,western,0,18
Moroni Olsen,MOVIE,6.2,western,0,18
David Bruce,MOVIE,6.2,western,0,18
Hobart Cavanaugh,MOVIE,6.2,western,0,18
Charles D. Brown,MOVIE,6.2,western,0,18
Joe Sawyer,MOVIE,6.2,western,0,18
Frank Wilcox,MOVIE,6.2,western,0,18
Ward Bond,MOVIE,6.2,western,0,18
Russell Simpson,MOVIE,6.2,western,0,18
Charles Middleton,MOVIE,6.2,western,0,18
Erville Alderson,MOVIE,6.2,western,0,18
Spencer Charters,MOVIE,6.2,western,0,18
Susan Peters,MOVIE,6.2,western,0,18
William Marshall,MOVIE,6.2,western,0,18
George Haywood,MOVIE,6.2,western,0,18
Arthur Aylesworth,MOVIE,6.2,western,0,18
Roy Barcroft,MOVIE,6.2,western,0,18
Trevor Bardette,MOVIE,6.2,western,0,18
Edward Biby,MOVIE,6.2,western,0,18
Al Bridge,MOVIE,6.2,western,0,18
Jess Lee Brooks,MOVIE,6.2,western,0,18
Georgia Caine,MOVIE,6.2,western,0,18
Lucia Carroll,MOVIE,6.2,western,0,18
Eddy Chandler,MOVIE,6.2,western,0,18
Lane Chandler,MOVIE,6.2,western,0,18
Bud Cokes,MOVIE,6.2,western,0,18
Mildred Coles,MOVIE,6.2,western,0,18
Harry Cording,MOVIE,6.2,western,0,18
Joseph Crehan,MOVIE,6.2,western,0,18
Jack Deery,MOVIE,6.2,western,0,18
Jack Deery,MOVIE,6.2,western,0,18
Jim Farley,MOVIE,6.2,western,0,18
Mildred Gover,MOVIE,6.2,western,0,18
Mitzi Green,MOVIE,6.2,western,0,18
Creighton Hale,MOVIE,6.2,western,0,18
Henry Hall,MOVIE,6.2,western,0,18
Sam Harris,MOVIE,6.2,western,0,18
Theresa Harris,MOVIE,6.2,western,0,18
Edward Hearn,MOVIE,6.2,western,0,18
Russell Hicks,MOVIE,6.2,western,0,18
Selmer Jackson,MOVIE,6.2,western,0,18
Payne B. Johnson,MOVIE,6.2,western,0,18
Victor Kilian,MOVIE,6.2,western,0,18
Richard Kipling,MOVIE,6.2,western,0,18
Wilfred Lucas,MOVIE,6.2,western,0,18
Eric Mayne,MOVIE,6.2,western,0,18
Frank Mayo,MOVIE,6.2,western,0,18
Tom McGuire,MOVIE,6.2,western,0,18
Lafe McKee,MOVIE,6.2,western,0,18
Robert McKenzie,MOVIE,6.2,western,0,18
Mira McKinney,MOVIE,6.2,western,0,18
John Meyer,MOVIE,6.2,western,0,18
Frank Mills,MOVIE,6.2,western,0,18
Edmund Mortimer,MOVIE,6.2,western,0,18
Jack Mower,MOVIE,6.2,western,0,18
Nestor Paiva,MOVIE,6.2,western,0,18
Bernice Pilot,MOVIE,6.2,western,0,18
Alex Proper,MOVIE,6.2,western,0,18
Clinton Rosemond,MOVIE,6.2,western,0,18
Napoleon Simpson,MOVIE,6.2,western,0,18
Walter Soderling,MOVIE,6.2,western,0,18
Grace Stafford,MOVIE,6.2,western,0,18
Count Stefenelli,MOVIE,6.2,western,0,18
Libby Taylor,MOVIE,6.2,western,0,18
Ernestine Wade,MOVIE,6.2,western,0,18
Eddy Waller,MOVIE,6.2,western,0,18
Blackie Whiteford,MOVIE,6.2,western,0,18
Ernest Whitman,MOVIE,6.2,western,0,18
Maris Wrixon,MOVIE,6.2,western,0,18
Michael Curtiz,MOVIE,6.2,western,0,18
Morgan Conway,MOVIE,5.9,action,0,1
Anne Jeffreys,MOVIE,5.9,action,0,1
Mike Mazurki,MOVIE,5.9,action,0,1
Jane Greer,MOVIE,5.9,action,0,1
Lyle Latell,MOVIE,5.9,action,0,1
Joseph Crehan,MOVIE,5.9,action,0,1
Mickey Kuhn,MOVIE,5.9,action,0,1
Trevor Bardette,MOVIE,5.9,action,0,1
Morgan Wallace,MOVIE,5.9,action,0,1
Milton Parsons,MOVIE,5.9,action,0,1
William Halligan,MOVIE,5.9,action,0,1
William Berke,MOVIE,5.9,action,0,1
Ann Sheridan,MOVIE,7.2,drama,0,6
Dennis O'Keefe,MOVIE,7.2,drama,0,6
Robert Keith,MOVIE,7.2,drama,0,6
John Qualen,MOVIE,7.2,drama,0,6
Frank Jenks,MOVIE,7.2,drama,0,6
Ross Elliott,MOVIE,7.2,drama,0,6
Jane Liddell,MOVIE,7.2,drama,0,6
Joan Shawlee,MOVIE,7.2,drama,0,6
J. Farrell MacDonald,MOVIE,7.2,drama,0,6
Steven Geray,MOVIE,7.2,drama,0,6
Victor Sen Yung,MOVIE,7.2,drama,0,6
Reiko Sato,MOVIE,7.2,drama,0,6
Syd Saylor,MOVIE,7.2,drama,0,6
Tom Dillon,MOVIE,7.2,drama,0,6
Frank Baker,MOVIE,7.2,drama,0,6
Steve Carruthers,MOVIE,7.2,drama,0,6
Spencer Chan,MOVIE,7.2,drama,0,6
Mike Donovan,MOVIE,7.2,drama,0,6
Franklyn Farnum,MOVIE,7.2,drama,0,6
Milton Kibbee,MOVIE,7.2,drama,0,6
William J. O'Brien,MOVIE,7.2,drama,0,6
Tom Quinn,MOVIE,7.2,drama,0,6
Lee Roberts,MOVIE,7.2,drama,0,6
Jeffrey Sayre,MOVIE,7.2,drama,0,6
Sammee Tong,MOVIE,7.2,drama,0,6
Ray Walker,MOVIE,7.2,drama,0,6
Eddy Waller,MOVIE,7.2,drama,0,6
Norman Foster,MOVIE,7.2,drama,0,6
William Powell,MOVIE,7.1,comedy,0,3
Irene Dunne,MOVIE,7.1,comedy,0,3
Elizabeth Taylor,MOVIE,7.1,comedy,0,3
Edmund Gwenn,MOVIE,7.1,comedy,0,3
Zasu Pitts,MOVIE,7.1,comedy,0,3
Jimmy Lydon,MOVIE,7.1,comedy,0,3
Emma Dunn,MOVIE,7.1,comedy,0,3
Moroni Olsen,MOVIE,7.1,comedy,0,3
Elisabeth Risdon,MOVIE,7.1,comedy,0,3
Derek Scott,MOVIE,7.1,comedy,0,3
Johnny Calkins,MOVIE,7.1,comedy,0,3
Martin Milner,MOVIE,7.1,comedy,0,3
Heather Wilde,MOVIE,7.1,comedy,0,3
Monte Blue,MOVIE,7.1,comedy,0,3
Mary Field,MOVIE,7.1,comedy,0,3
Clara Blandick,MOVIE,7.1,comedy,0,3
Arlene Dahl,MOVIE,7.1,comedy,0,3
Creighton Hale,MOVIE,7.1,comedy,0,3
Michael Curtiz,MOVIE,7.1,comedy,0,3
Carole Lombard,MOVIE,6.9,romance,0,13
Fredric March,MOVIE,6.9,romance,0,13
Charles Winninger,MOVIE,6.9,romance,0,13
Walter Connolly,MOVIE,6.9,romance,0,13
Sig Ruman,MOVIE,6.9,romance,0,13
Frank Fay,MOVIE,6.9,romance,0,13
Troy Brown Sr.,MOVIE,6.9,romance,0,13
Maxie Rosenbloom,MOVIE,6.9,romance,0,13
Margaret Hamilton,MOVIE,6.9,romance,0,13
Olin Howland,MOVIE,6.9,romance,0,13
Billy Barty,MOVIE,6.9,romance,0,13
Nora Cecil,MOVIE,6.9,romance,0,13
George Chandler,MOVIE,6.9,romance,0,13
Ann Doran,MOVIE,6.9,romance,0,13
Claire Du Brey,MOVIE,6.9,romance,0,13
Emily Fitzroy,MOVIE,6.9,romance,0,13
Bess Flowers,MOVIE,6.9,romance,0,13
Tenen Holtz,MOVIE,6.9,romance,0,13
Hedda Hopper,MOVIE,6.9,romance,0,13
Leonid Kinskey,MOVIE,6.9,romance,0,13
Charles Lane,MOVIE,6.9,romance,0,13
Edwin Maxwell,MOVIE,6.9,romance,0,13
Hattie McDaniel,MOVIE,6.9,romance,0,13
Aileen Pringle,MOVIE,6.9,romance,0,13
John Qualen,MOVIE,6.9,romance,0,13
Cyril Ring,MOVIE,6.9,romance,0,13
Monty Woolley,MOVIE,6.9,romance,0,13
William A. Wellman,MOVIE,6.9,romance,0,13
Irene Dunne,MOVIE,7.1,romance,0,13
Cary Grant,MOVIE,7.1,romance,0,13
Beulah Bondi,MOVIE,7.1,romance,0,13
Edgar Buchanan,MOVIE,7.1,romance,0,13
Ann Doran,MOVIE,7.1,romance,0,13
Eva Lee Kuney,MOVIE,7.1,romance,0,13
Leonard Willey,MOVIE,7.1,romance,0,13
Wallis Clark,MOVIE,7.1,romance,0,13
Walter Soderling,MOVIE,7.1,romance,0,13
Jane Biffle,MOVIE,7.1,romance,0,13
Dorothy Adams,MOVIE,7.1,romance,0,13
Billy Bevan,MOVIE,7.1,romance,0,13
George Stevens,MOVIE,7.1,romance,0,13
Richard Basehart,MOVIE,7.1,thriller,0,16
Scott Brady,MOVIE,7.1,thriller,0,16
Roy Roberts,MOVIE,7.1,thriller,0,16
Whit Bissell,MOVIE,7.1,thriller,0,16
James Cardwell,MOVIE,7.1,thriller,0,16
Jack Webb,MOVIE,7.1,thriller,0,16
Reed Hadley,MOVIE,7.1,thriller,0,16
Frank Cady,MOVIE,7.1,thriller,0,16
Thomas Browne Henry,MOVIE,7.1,thriller,0,16
Dorothy Adams,MOVIE,7.1,thriller,0,16
Jane Adams,MOVIE,7.1,thriller,0,16
Jack Bailey,MOVIE,7.1,thriller,0,16
Alma Beltran,MOVIE,7.1,thriller,0,16
Robert Bice,MOVIE,7.1,thriller,0,16
Dolores Castelli,MOVIE,7.1,thriller,0,16
George Chan,MOVIE,7.1,thriller,0,16
Garrett Craig,MOVIE,7.1,thriller,0,16
John Dehner,MOVIE,7.1,thriller,0,16
Ann Doran,MOVIE,7.1,thriller,0,16
Rex Downing,MOVIE,7.1,thriller,0,16
Michael Dugan,MOVIE,7.1,thriller,0,16
Paul Fierro,MOVIE,7.1,thriller,0,16
Byron Foulger,MOVIE,7.1,thriller,0,16
Kay Garrett,MOVIE,7.1,thriller,0,16
Tim Graham,MOVIE,7.1,thriller,0,16
Kit Guard,MOVIE,7.1,thriller,0,16
Harry Harvey,MOVIE,7.1,thriller,0,16
Thomas Browne Henry,MOVIE,7.1,thriller,0,16
Peter Hobbes,MOVIE,7.1,thriller,0,16
Virginia Hunter,MOVIE,7.1,thriller,0,16
Felice Ingersoll,MOVIE,7.1,thriller,0,16
Anthony Jochim,MOVIE,7.1,thriller,0,16
Stan Johnson,MOVIE,7.1,thriller,0,16
Louise Kane,MOVIE,7.1,thriller,0,16
Tommy Kelly,MOVIE,7.1,thriller,0,16
Donald Kerr,MOVIE,7.1,thriller,0,16
Charles Lang,MOVIE,7.1,thriller,0,16
Lyle Latell,MOVIE,7.1,thriller,0,16
Rory Mallinson,MOVIE,7.1,thriller,0,16
Billy Mauch,MOVIE,7.1,thriller,0,16
John McGuire,MOVIE,7.1,thriller,0,16
Charles Meredith,MOVIE,7.1,thriller,0,16
Carlotta Monti,MOVIE,7.1,thriller,0,16
Bert Moorhouse,MOVIE,7.1,thriller,0,16
Howard Negley,MOVIE,7.1,thriller,0,16
James Nolan,MOVIE,7.1,thriller,0,16
John Parrish,MOVIE,7.1,thriller,0,16
Steve Pendleton,MOVIE,7.1,thriller,0,16
Paul Perri,MOVIE,7.1,thriller,0,16
Paul Scardon,MOVIE,7.1,thriller,0,16
Kenneth Tobey,MOVIE,7.1,thriller,0,16
Wally Vernon,MOVIE,7.1,thriller,0,16
Harlan Warde,MOVIE,7.1,thriller,0,16
Mary Ware,MOVIE,7.1,thriller,0,16
Robert B. Williams,MOVIE,7.1,thriller,0,16
Harry Wilson,MOVIE,7.1,thriller,0,16
Anthony Mann,MOVIE,7.1,thriller,0,16
Alfred L. Werker,MOVIE,7.1,thriller,0,16
Charles Boyer,MOVIE,6.7,drama,0,6
Sigrid Gurie,MOVIE,6.7,drama,0,6
Hedy Lamarr,MOVIE,6.7,drama,0,6
Joseph Calleia,MOVIE,6.7,drama,0,6
Alan Hale,MOVIE,6.7,drama,0,6
Gene Lockhart,MOVIE,6.7,drama,0,6
Walter Kingsford,MOVIE,6.7,drama,0,6
Paul Harvey,MOVIE,6.7,drama,0,6
Stanley Fields,MOVIE,6.7,drama,0,6
Johnny Downs,MOVIE,6.7,drama,0,6
Charles D. Brown,MOVIE,6.7,drama,0,6
Robert Greig,MOVIE,6.7,drama,0,6
Leonid Kinskey,MOVIE,6.7,drama,0,6
Joan Woodbury,MOVIE,6.7,drama,0,6
